latitude,longitude,altitude,geometry,pull_date,fire_name,fire_number,area,report_date,dayof_pull
38.377,-120.166,,Point,8/19/2012,RAMSEY,CA-STF-002954,1155,8/18/2012,1
35.342,-118.238,,Point,8/19/2012,JAWBONE COMPLEX,CA-CDD-11542,12018,8/18/2012,1
47.703,-114.494,,Point,8/19/2012,WEST GARCEAU,MT-FHA-0123,9050,8/18/2012,1
45.837,-115.651,,Point,8/19/2012,STEEP CORNER,ID-CTS-000396,260,8/18/2012,1
47.068,-112.869,,Point,8/19/2012,MEADOW CREEK,MT-LNF-001048,224,8/18/2012,1
45.537,-115.278,,Point,8/19/2012,MALLARD,ID-NPF-000387,167,8/18/2012,1
47.601,-113.668,,Point,8/19/2012,CONDON MOUNTAIN,MT-FNF-000017,1502,8/18/2012,1
43.712,-115.369,,Point,8/19/2012,TRINITY RIDGE,ID-BOF-000628,82943,8/18/2012,1
45.425,-114.59,,Point,8/19/2012,MUSTANG COMPLEX,ID-SCF-12190,85010,8/18/2012,1
44.446,-115.166,,Point,8/19/2012,HALSTEAD,ID-SCF-012151,88371,8/18/2012,1
44.091,-116.053,,Point,8/19/2012,SPRINGS,ID-BOF-000646,6150,8/18/2012,1
42.278,-114.06,,Point,8/19/2012,MINIDOKA COMPLEX,ID-STF-000441,97616,8/18/2012,1
37.184,-113.825,,Point,8/19/2012,SHIVWITS,UT-SPA-120833,5100,8/18/2012,1
43.586,-114.533,,Point,8/19/2012,ENCLOSURE,ID-STF-000474,250,8/18/2012,1
44.301,-115.219,,Point,8/19/2012,BENCH,ID-SCF-12234,220,8/18/2012,1
37.218,-113.558,,Point,8/19/2012,RESERVE,UT-CCD-120845,3070,8/18/2012,1
42.838,-111.498,,Point,8/19/2012,FOX HILLS,ID-EIS-012035,364,8/18/2012,1
41.973,-118.366,,Point,8/19/2012,HOLLOWAY,NV-WID-020210,461047,8/18/2012,1
41.507,-117.601,,Point,8/19/2012,HANSON,NV-WID-020243,12469,8/17/2012,1
41.556,-116.209,,Point,8/19/2012,BULL RUN COMPLEX,NV-NNS-101283,51366,8/18/2012,1
41.749,-115.383,,Point,8/19/2012,WEST MARYS,NV-HTF-101252,100,8/18/2012,1
40.388,-121.824,,Point,8/19/2012,PONDEROSA,CA-TGU-6696,5000,8/18/2012,1
41.274,-120.466,,Point,8/19/2012,NELSON (W-1),CA-NOD-3596,2000,8/18/2012,1
21.933,-159.717,,Point,8/19/2012,KEKAHA 12,HI-CNTY-KI-12-0003,750,8/18/2012,1
40.679,-121.931,,Point,8/19/2012,SHU AUGUST LIGHTNING,CA-SHU-006691,350,8/18/2012,1
39.867,-123.133,,Point,8/19/2012,PASS,CA-MEU-005763,1000,8/19/2012,1
43.932,-121.18,,Point,8/19/2012,ICE CAVE,OR-DEF-000453,120,8/18/2012,1
29.693,-94.057,,Point,8/19/2012,UNIT 9'S TIME WF,TX-MCR-G6FU,375,8/18/2012,1
40.388,-121.824,,Point,8/26/2012,PONDEROSA,CA-TGU-6696,27676,8/25/2012,1
40.01,-121.278,,Point,8/26/2012,CHIPS,CA-PNF-1001,66750,8/25/2012,1
39.867,-123.133,,Point,8/26/2012,NORTH PASS,CA-MNF-001446,26648,8/26/2012,1
40.996,-122.079,,Point,8/26/2012,BAGLEY,CA-SHF-002744,14805,8/25/2012,1
40.621,-120.152,,Point,8/26/2012,RUSH,CA-NOD-3490,320793,8/25/2012,1
41.888,-123.253,,Point,8/26/2012,FORT COMPLEX,CA-KNF-5659,10283,8/25/2012,1
41.583,-120.811,,Point,8/26/2012,ANTELOPE,CA-MDF-521,650,8/26/2012,1
43.712,-115.369,,Point,8/26/2012,TRINITY RIDGE,ID-BOF-000628,119706,8/25/2012,1
45.425,-114.59,,Point,8/26/2012,MUSTANG COMPLEX,ID-SCF-12190,131667,8/25/2012,1
44.446,-115.166,,Point,8/26/2012,HALSTEAD,ID-SCF-012151,100187,8/25/2012,1
44.265,-112.005,,Point,8/26/2012,RADAR HILL,ID-5CN-012038,1500,8/25/2012,1
43.926,-110.211,,Point,8/26/2012,NORTH BUFFALO ,WY-BTF-000028,500,8/25/2012,1
46.798,-103.598,,Point,8/26/2012,SAIL ,ND-DPF-120714,363,8/25/2012,1
46.497,-108.21,,Point,8/26/2012,DELPHIA,MT-SOS-000070,12000,8/25/2012,1
46.753,-113.367,,Point,8/26/2012,FELAN GULCH,MT-SWS-000064,170,8/25/2012,1
46.844,-113.233,,Point,8/26/2012,ELEVATION MOUNTAIN,MT-SWS-00348,507,8/25/2012,1
46.452,-103.887,,Point,8/26/2012,DEEP CREEK 2,ND-NDS-120100,4500,8/25/2012,1
46.955,-111.935,,Point,8/26/2012,BLACK BEACH,MT-CES-000119,1450,8/25/2012,1
47.601,-113.668,,Point,8/26/2012,CONDON MOUNTAIN,MT-FNF-000017,1705,8/25/2012,1
46.837,-115.651,,Point,8/26/2012,STEEP CORNER,ID-CTS-000396,310,8/25/2012,1
48.067,-108.267,,Point,8/26/2012,ESTER LAKE,MT-LED-173,10925,8/25/2012,1
44.733,-121.731,,Point,8/26/2012,WATERFALLS 2,OR-WSA-000064,9845,8/25/2012,1
45.986,-116.928,,Point,8/26/2012,CACHE CREEK,OR-WWF-000742,39000,8/25/2012,1
46.45,-121.255,,Point,8/26/2012,DIAMOND BUTTE,WA-YAA-108,285,8/25/2012,1
47.165,-120.816,,Point,8/26/2012,TAYLOR BRIDGE,WA-SES-000348,23500,8/25/2012,1
43.349,-122.036,,Point,8/26/2012,BUTTE,OR-UPF-120132,142,8/25/2012,1
42.111,-120.802,,Point,8/26/2012,BARRY POINT,OR-FWF-120680,93071,8/25/2012,1
45.667,-101.617,,Point,8/26/2012,CROW FLATS,ND-SRA-121112,650,8/25/2012,1
45.921,-101.374,,Point,8/26/2012,MCINTOSH,ND-SRA-242,2037,8/24/2012,1
37.537,-95.752,,Point,8/26/2012,400 AND LANE ,KS-KSX-001164,1307,8/25/2012,1
48.842,-96.371,,Point,8/26/2012,JUNEBERRY ROAD FIRE,MN-MNS-121009,700,8/25/2012,1
36.07,-95.291,,Point,8/26/2012,LAKE CREST,OK-NEU-12-40309,160,8/24/2012,1
45.839,-112.344,,Point,9/2/2012,NINETEEN MILE,MT-CES-000122,4141,9/1/2012,1
45.497,-110.567,,Point,9/2/2012,PINE CREEK,MT-CES-000515,9578,9/1/2012,1
45.401,-111.103,,Point,9/2/2012,MILLIE,MT-GNF-000144,10183,9/1/2012,1
45.597,-115.564,,Point,9/2/2012,MCGUIRE COMPLEX,ID-NPF-00531,8302,9/1/2012,1
46.376,-114.943,,Point,9/2/2012,POWELL SBW COMPLEX,ID-CWF-545,27879,9/1/2012,1
46.844,-113.233,,Point,9/2/2012,ELEVATION MOUNTAIN,MT-SWS-000438,869,9/1/2012,1
47.409,-112.869,,Point,9/2/2012,ELBOW PASS COMPLEX,MT-LCF-002085,20414,8/30/2012,1
46.294,-115.156,,Point,9/2/2012,CLIFF,ID-CWF-000514,105,9/1/2012,1
45.067,-106.013,,Point,9/2/2012,ROUGH,MT-MCD-152,741,9/1/2012,1
43.712,-115.369,,Point,9/2/2012,TRINITY RIDGE,ID-BOF-000628,144431,9/1/2012,1
45.425,-114.59,,Point,9/2/2012,MUSTANG COMPLEX,ID-SCF-12190,210727,9/1/2012,1
44.446,-115.166,,Point,9/2/2012,HALSTEAD,ID-SCF-012151,124892,9/1/2012,1
42.616,-114.36,,Point,9/2/2012,INTERSTATE 84 MM 177,ID-TFD-000531,1845,9/1/2012,1
43.326,-113.355,,Point,9/2/2012,LAVA TUBE,ID-CMP-000520,584,9/1/2012,1
40.996,-122.079,,Point,9/2/2012,BAGLEY,CA-SHF-002744,42624,9/1/2012,1
39.867,-123.133,,Point,9/2/2012,NORTH PASS,CA-MNF-001446,40885,9/2/2012,1
41.888,-123.253,,Point,9/2/2012,FORT COMPLEX,CA-KNF-5659,22028,9/1/2012,1
42.824,-102.609,,Point,9/2/2012,WELLNITZ,NE-NES-121137,87000,9/1/2012,1
42.777,-103.601,,Point,9/2/2012,REGION 23 COMPLEX,NE-NES-121135,87555,9/1/2012,1
44.433,-106.959,,Point,9/2/2012,GILEAD,WY-BHF-000520,970,9/1/2012,1
44.172,-118.782,,Point,9/2/2012,PARISH CABIN,OR-MAF-012257,5982,9/1/2012,1
45.986,-116.928,,Point,9/2/2012,CACHE CREEK,OR-WWF-000742,72800,9/1/2012,1
44.733,-121.731,,Point,9/2/2012,WATERFALLS 2,OR-WSA-000064,12265,9/1/2012,1
42.972,-117.224,,Point,9/2/2012,DANNER LOOP 2,OR-VAD-000157,20461,9/1/2012,1
44.759,-121.036,,Point,9/2/2012,HAY CREEK,OR-PRD-0498,1016,9/1/2012,1
43.349,-122.036,,Point,9/2/2012,BUTTE,OR-UPF-120132,142,9/1/2012,1
40.547,-123.09,,Point,9/9/2012,STAFFORD,CA-SHF-2894,3332,9/8/2012,1
39.108,-123.087,,Point,9/9/2012,SCOTTS,CA-MEU-006376,3000,9/8/2012,1
38.899,-122.256,,Point,9/9/2012,SIXTEEN COMPLEX,CA-LNU-007072,17967,9/8/2012,1
41.092,-120.473,,Point,9/9/2012,LIKELY,CA-NOD-003916,9800,9/8/2012,1
40.996,-122.079,,Point,9/9/2012,BAGLEY,CA-SHF-002744,45917,9/8/2012,1
39.867,-123.133,,Point,9/9/2012,NORTH PASS,CA-MNF-001446,41983,9/8/2012,1
41.888,-123.253,,Point,9/9/2012,FORT COMPLEX,CA-KNF-5659,23476,9/8/2012,1
40.519,-123.503,,Point,9/9/2012,HAPPY,CA-SHF-2895,50,9/8/2012,1
45.597,-115.564,,Point,9/9/2012,MCGUIRE COMPLEX,ID-NPF-00531,18102,9/8/2012,1
45.401,-111.103,,Point,9/9/2012,MILLIE,MT-GNF-000144,10205,9/8/2012,1
45.534,-116.3,,Point,9/9/2012,SHEEP,ID-NPF-000604,2000,9/8/2012,1
45.497,-110.567,,Point,9/9/2012,PINE CREEK,MT-CES-000515,8000,9/8/2012,1
46.228,-114.308,,Point,9/9/2012,SAWTOOTH,MT-BRF-005563,570,9/8/2012,1
46.376,-114.943,,Point,9/9/2012,POWELL SBW COMPLEX,ID-CWF-545,39100,9/8/2012,1
43.399,-110.758,,Point,9/9/2012,HORSETHIEF CANYON,WY-TDX-000002,700,9/8/2012,1
45.425,-114.59,,Point,9/9/2012,MUSTANG COMPLEX,ID-SCF-12190,257520,9/8/2012,1
44.446,-115.166,,Point,9/9/2012,HALSTEAD,ID-SCF-012151,148773,9/8/2012,1
43.712,-115.369,,Point,9/9/2012,TRINITY RIDGE,ID-BOF-000628,146068,9/8/2012,1
43.817,-112.012,,Point,9/9/2012,WEST MENAN,ID-IFD-012036,434,9/8/2012,1
38.603,-112.689,,Point,9/9/2012,INTERCHANGE,UT-RID-000537,816,9/7/2012,1
44.433,-106.959,,Point,9/9/2012,GILEAD,WY-BHF-000520,5720,9/8/2012,1
43.067,-109.451,,Point,9/9/2012,ALPINE LAKE,WY-WRA-490,19170,9/8/2012,1
41.203,-108.976,,Point,9/9/2012,ELK BUTTE,WY-RSD-380,1001,9/7/2012,1
42.777,-103.601,,Point,9/9/2012,REGION 23 COMPLEX,NE-NES-121135,86201,9/8/2012,1
45.761,-121.517,,Point,9/9/2012,HIGHWAY 141,WA-SES-430,1614,9/8/2012,1
44.172,-118.782,,Point,9/9/2012,PARISH CABIN,OR-MAF-012257,6481,9/8/2012,1
45.986,-116.928,,Point,9/9/2012,CACHE CREEK,OR-WWF-000742,73534,9/8/2012,1
44.733,-121.731,,Point,9/9/2012,WATERFALLS 2,OR-WSA-000064,12265,9/7/2012,1
34.239,-117.722,,Point,9/9/2012,WILLIAMS,CA-ANF-004803,4192,9/8/2012,1
36.627,-96.476,,Point,9/9/2012,MEASLES,OK-OSA-012079,194,9/8/2012,1
36.922,-96.103,,Point,9/9/2012,WAH-SHA-SHE,OK-OSA-012082,110,9/8/2012,1
36.519,-96.232,,Point,9/9/2012,STABLER,OK-OSA-012077,870,9/8/2012,1
36,-104.884,,Point,9/9/2012,NOBODY'S LOOKING,NM-N4S-033,280,9/6/2012,1
45.003,-116.854,,Point,9/16/2012,HUNSAKER,OR-VAD-000177,693,9/15/2012,1
47.372,-120.45,,Point,9/16/2012,WENATCHEE COMPLEX,WA-OWF-000559,32771,9/15/2012,1
44.178,-121.699,,Point,9/16/2012,POLE CREEK,OR-DEF-000537,15000,9/15/2012,1
47.182,-120.762,,Point,9/16/2012,YAKIMA COMPLEX,WA-OWF-000583,3500,9/15/2012,1
48.165,-120.022,,Point,9/16/2012,OKANOGAN COMPLEX,WA-OWF-000610,3911,9/15/2012,1
46.125,-121.55,,Point,9/16/2012,CASCADE CREEK,WA-GPF-000563,5800,9/15/2012,1
47.913,-119.116,,Point,9/16/2012,BARKER CANYON COMPLEX,WA-SPD-50491,81155,9/15/2012,1
45.837,-104.572,,Point,9/16/2012,DUGAN,MT-MCD-171,9000,9/15/2012,1
45.597,-115.564,,Point,9/16/2012,MCGUIRE COMPLEX,ID-NPF-00531,30575,9/15/2012,1
46.228,-114.308,,Point,9/16/2012,SAWTOOTH,MT-BRF-005563,4707,9/15/2012,1
45.534,-116.3,,Point,9/16/2012,SHEEP,ID-NPF-000604,29171,9/15/2012,1
45.401,-111.103,,Point,9/16/2012,MILLIE,MT-GNF-000144,10285,9/15/2012,1
46.179,-111.27,,Point,9/16/2012,BEAN CANYON,MT-CES-519,4325,9/15/2012,1
48.323,-108.65,,Point,9/16/2012,WELDER,MT-FBA-00087,33318,9/15/2012,1
47.801,-113.184,,Point,9/16/2012,WALL CREEK,MT-FNF-000045,514,9/15/2012,1
48.385,-105.415,,Point,9/16/2012,HIGHWAY 13/20,MT-FPA-000215,10500,9/15/2012,1
48.35,-105.2,,Point,9/16/2012,B SMITH,MT-FPA-000216,400,9/15/2012,1
45.425,-114.59,,Point,9/16/2012,MUSTANG COMPLEX,ID-SCF-12190,319037,9/15/2012,1
43.399,-110.758,,Point,9/16/2012,HORSETHIEF CANYON,WY-TDX-000002,3353,9/15/2012,1
45.092,-116.536,,Point,9/16/2012,WESLEY,ID-PAF-012076,7807,9/15/2012,1
44.446,-115.166,,Point,9/16/2012,HALSTEAD,ID-SCF-012151,162800,9/15/2012,1
43.712,-115.369,,Point,9/16/2012,TRINITY RIDGE,ID-BOF-000628,146832,9/15/2012,1
39.867,-123.133,,Point,9/16/2012,NORTH PASS,CA-MNF-001446,41983,9/16/2012,1
40.996,-122.079,,Point,9/16/2012,BAGLEY,CA-SHF-002744,46011,9/15/2012,1
40.404,-120.688,,Point,9/16/2012,CHENEY,CA-LMU-004047,230,9/15/2012,1
42.711,-106.312,,Point,9/16/2012,SHEEP HERDER HILL COMPLEX,WY-NAX-12414,15556,9/15/2012,1
43.067,-109.451,,Point,9/16/2012,ALPINE LAKE,WY-WRA-490,23410,9/15/2012,1
44.433,-106.959,,Point,9/16/2012,GILEAD,WY-BHF-000520,7500,9/15/2012,1
43.699,-100.1,,Point,9/16/2012,BIRD,SD-SDS-121225,800,9/15/2012,1
48.027,-94.693,,Point,9/16/2012,SHOTLEY FIRE,MN-MNS-117-003,288,9/15/2012,1
47.372,-120.45,,Point,9/23/2012,WENATCHEE COMPLEX,WA-OWF-000559,42508,9/22/2012,1
47.249,-120.583,,Point,9/23/2012,TABLE MOUNTAIN FIRE,WA-OWF-000642,30434,9/22/2012,1
48.226,-119.993,,Point,9/23/2012,OKANOGAN COMPLEX,WA-OWF-000610,9731,9/22/2012,1
44.178,-121.699,,Point,9/23/2012,POLE CREEK,OR-DEF-000537,25553,9/22/2012,1
46.125,-121.55,,Point,9/23/2012,CASCADE CREEK,WA-GPF-000563,13086,9/22/2012,1
47.182,-120.762,,Point,9/23/2012,YAKIMA COMPLEX,WA-OWF-000583,2186,9/22/2012,1
44.813,-121.139,,Point,9/23/2012,BEAR SLIDE,OR-WSA-000108,139,9/22/2012,1
44.696,-121.505,,Point,9/23/2012,TRAIL 2,OR-WSA-000110,139,9/22/2012,1
45.597,-115.564,,Point,9/23/2012,MCGUIRE COMPLEX,ID-NPF-00531,68393,9/22/2012,1
45.534,-116.3,,Point,9/23/2012,SHEEP,ID-NPF-000604,45291,9/22/2012,1
47.601,-113.668,,Point,9/23/2012,CONDON MOUNTAIN,MT-FNF-000017,3704,9/22/2012,1
46.228,-114.308,,Point,9/23/2012,SAWTOOTH,MT-BRF-005563,5692,9/22/2012,1
45.401,-111.103,,Point,9/23/2012,MILLIE,MT-GNF-000144,10485,9/21/2012,1
47.494,-103.407,,Point,9/23/2012,COTTONWOOD CREEK FIRE,ND-DPF-120808,655,9/22/2012,1
47.591,-102.675,,Point,9/23/2012,LITTLE SWALLOW,ND-FBA-121000,9500,9/22/2012,1
45.092,-116.536,,Point,9/23/2012,WESLEY,ID-PAF-012076,12276,9/22/2012,1
45.425,-114.59,,Point,9/23/2012,MUSTANG COMPLEX,ID-SCF-12190,332301,9/20/2012,1
43.663,-116.033,,Point,9/23/2012,KARNEY,ID-SWS-000932,440,9/22/2012,1
43.399,-110.758,,Point,9/23/2012,HORSETHIEF CANYON,WY-TDX-000002,3373,9/22/2012,1
44.446,-115.166,,Point,9/23/2012,HALSTEAD,ID-SCF-012151,179055,9/22/2012,1
38.829,-119.628,,Point,9/23/2012,CARTER SPRINGS,NV-EFKX-30542,3000,9/22/2012,1
43.067,-109.451,,Point,9/23/2012,ALPINE LAKE,WY-WRA-490,42502,9/22/2012,1
45.978,-100.868,,Point,9/23/2012,CORNSTALK,ND-SRA-121256,1500,9/22/2012,1
46.371,-108.44,,Point,9/23/2012,WILSON,MT-SOS-000093,1500,9/22/2012,1
45.553,-106.413,,Point,9/23/2012,ROUGH CREEK,MT-NCA-012057,328,9/22/2012,1
43.019,-110.421,,Point,9/23/2012,CHALL CREEK,WY-BTF-000039,687,9/22/2012,1
44.997,-106.143,,Point,9/23/2012,BORDER,WY-SHX-12441,7000,9/22/2012,1
45.597,-115.564,,Point,9/30/2012,MCGUIRE COMPLEX,ID-NPF-00531,75486,9/29/2012,1
45.534,-116.3,,Point,9/30/2012,SHEEP,ID-NPF-000604,47648,9/29/2012,1
47.601,-113.668,,Point,9/30/2012,CONDON MOUNTAIN,MT-FNF-000017,5250,9/29/2012,1
45.401,-111.103,,Point,9/30/2012,MILLIE,MT-GNF-000144,10515,9/29/2012,1
46.214,-116.121,,Point,9/30/2012,FLYING B,ID-MCS-730,584,9/29/2012,1
47.249,-120.583,,Point,9/30/2012,TABLE MOUNTAIN FIRE,WA-OWF-000642,39315,9/29/2012,1
47.372,-120.45,,Point,9/30/2012,WENATCHEE COMPLEX,WA-OWF-000559,54875,9/29/2012,1
46.125,-121.55,,Point,9/30/2012,CASCADE CREEK,WA-GPF-000563,15643,9/28/2012,1
44.178,-121.699,,Point,9/30/2012,POLE CREEK,OR-DEF-000537,26285,9/29/2012,1
48.032,-119.984,,Point,9/30/2012,GOAT,WA-OWF-000649,7378,9/28/2012,1
48.226,-119.993,,Point,9/30/2012,OKANOGAN COMPLEX,WA-OWF-000610,6169,9/29/2012,1
45.425,-114.59,,Point,9/30/2012,MUSTANG COMPLEX,ID-SCF-12190,338787,9/29/2012,1
45.092,-116.536,,Point,9/30/2012,WESLEY,ID-PAF-012076,15289,9/29/2012,1
44.446,-115.166,,Point,9/30/2012,HALSTEAD,ID-SCF-012151,179330,9/30/2012,1
43.399,-110.758,,Point,9/30/2012,HORSETHIEF CANYON,WY-TDX-000002,3373,9/29/2012,1
44.472,-108.972,,Point,9/30/2012,SAGE CREEK,WY-WBD-000658,1300,9/29/2012,1
48.371,-119.45,,Point,10/7/2012,ST MARYS MISSION ROAD,WA-COA-0198,14443,10/6/2012,1
47.258,-123.071,,Point,10/7/2012,POWERLINE #2 ,WA-SPS-000066,229,10/6/2012,1
47.372,-120.45,,Point,10/7/2012,WENATCHEE COMPLEX,WA-OWF-000559,56478,10/6/2012,1
46.125,-121.55,,Point,10/7/2012,CASCADE CREEK,WA-GPF-000563,20038,10/6/2012,1
44.178,-121.699,,Point,10/7/2012,POLE CREEK,OR-DEF-000537,26761,10/6/2012,1
45.597,-115.564,,Point,10/7/2012,MCGUIRE COMPLEX,ID-NPF-00531,80434,10/6/2012,1
45.534,-116.3,,Point,10/7/2012,SHEEP,ID-NPF-000604,48300,10/6/2012,1
47.601,-113.668,,Point,10/7/2012,CONDON MOUNTAIN,MT-FNF-000017,5265,10/6/2012,1
45.425,-114.59,,Point,10/7/2012,MUSTANG COMPLEX,ID-SCF-12190,340659,10/6/2012,1
45.092,-116.536,,Point,10/7/2012,WESLEY,ID-PAF-012076,15183,10/6/2012,1
42.553,-113.09,,Point,10/7/2012,CAULDER CREEK,ID-CAX-000619,3213,10/6/2012,1
38.048,-113.1,,Point,10/7/2012,ROUNDABOUT,UT-CCD-121012,2458,10/6/2012,1
48.996,-96.875,,Point,10/7/2012,WANNASKA COMPLEX,MN-MNS-121501,30346,10/6/2012,1
48.359,-95.282,,Point,10/7/2012,NORTH MINNIE,MN-MNS-121255,24700,10/6/2012,1
40.361,-105.563,,Point,10/14/2012,FERN LAKE,CO-RMP-975,673,10/13/2012,1
42.218,-114.297,,Point,10/14/2012,THOMPSON CREEK,ID-STF-000631,128,10/12/2012,1
45.092,-116.536,,Point,10/14/2012,WESLEY,ID-PAF-012076,16010,10/13/2012,1
48.359,-95.282,,Point,10/14/2012,NORTH MINNIE,MN-MNS-121225,25396,10/13/2012,1
48.996,-96.875,,Point,10/14/2012,WANNASKA COMPLEX,MN-MNS-121501,7048,10/13/2012,1
41.819,-116.105,,Point,10/14/2012,HEAD,NV-HTF-101713,370,10/13/2012,1
45.597,-115.564,,Point,10/14/2012,MCGUIRE COMPLEX,ID-NPF-00531,43557,10/13/2012,1
45.534,-116.3,,Point,10/14/2012,SHEEP,ID-NPF-000604,48626,10/13/2012,1
48.371,-119.45,,Point,10/14/2012,ST MARYS MISSION ROAD,WA-COA-0198,17031,10/13/2012,1
47.372,-120.45,,Point,10/14/2012,WENATCHEE COMPLEX,WA-OWF-000559,56478,10/11/2012,1
43.267,-117.379,,Point,11/4/2012,JUNIPER CREEK,OR-VAD-193,1500,11/1/2012,1
36.341,-80.483,,Point,11/11/2012,PILOT MOUNTAIN,NC-NCS-12086024,700,11/10/2012,1
35.895,-95.807,,Point,11/11/2012,BIXBY,OK-NEU-12-40310,800,11/9/2012,1
36.134,-81.579,,Point,11/11/2012,PENLEY,NC-NCS-1295026,100,11/10/2012,1
40.361,-105.563,,Point,12/2/2012,FERN LAKE,CO-RMP-975,4400,12/1/2012,1
36.386,-95.094,,Point,12/2/2012,INDIAN SPRINGS,OK-NEU-12-30440,122,12/1/2012,1
36.237,-84.432,,Point,12/2/2012,SHACKS CREEK,TN-TNS-ETD0016,998,12/1/2012,1
36.396,-81.082,,Point,12/2/2012,CROSS MTN. FIRE,TN-TNS-ETD0017,500,12/1/2012,1
36.034,-81.576,,Point,12/2/2012,HIGH EAGLE,NC-NCS-1214030,175,12/1/2012,1
36.396,-84.132,,Point,12/2/2012,IVYDALE RD. FIRE,TN-TNS-ETD0018,165,12/1/2012,1
35.543,-81.881,,Point,12/2/2012,CAMP CREEK ,NC-NCS-128131,130,12/1/2012,1
40.361,-105.563,,Point,12/9/2012,FERN LAKE,CO-RMP-975,3498,12/8/2012,1
35.744,-94.799,,Point,12/9/2012,HUNGRY MTN,OK-NEU-12-30456,112,12/6/2012,1
34.953,-95.015,,Point,12/9/2012,HIGHWAY 270,OK-ECU-12-20200,160,12/8/2012,1
33.126,-116.519,,Point,5/26/2013,FELIPE,CA-MVU-010345,2650,5/25/2013,1
39.658,-110.379,,Point,5/26/2013,GRASSY TRAIL,UT-SES-3058,110,5/25/2013,1
31.436,-110.768,,Point,5/26/2013,SOLDIER BASIN,AZ-CNF-000274,10775,5/25/2013,1
33.102,-110.08,,Point,6/2/2013,BEETOWN,AZ-SCA-000050,1000,6/1/2013,1
35.716,-105.681,,Point,6/2/2013,TRES LAGUNAS,NM-N4S-000070,6249,6/1/2013,1
35.893,-106.62,,Point,6/2/2013,THOMPSON RIDGE,NM-N6S-000230,1200,6/1/2013,1
35.169,-120.043,,Point,6/2/2013,BRANCH,CA-LPF-001535,350,6/1/2013,1
34.595,-118.438,,Point,6/2/2013,POWERHOUSE,CA-ANF-2297,5561,6/1/2013,1
63.175,-141.961,,Point,6/2/2013,BITTER CREEK,AK-TAS-313137,2300,6/1/2013,1
63.004,-152.159,,Point,6/2/2013,NORTH SWIFT FORK,AK-TAD-000149,350,6/1/2013,1
30.038,-84.903,,Point,6/2/2013,BOGGY,FL-FNF-013030,304,6/1/2013,1
44.068,-116.513,,Point,6/2/2013,FOURMILE,ID-BOD-000199,320,6/1/2013,1
35.893,-106.62,,Point,6/9/2013,THOMPSON RIDGE,NM-N6S-000230,18530,6/8/2013,1
35.716,-105.681,,Point,6/9/2013,TRES LAGUNAS,NM-N4S-000070,10040,6/8/2013,1
34.595,-118.438,,Point,6/9/2013,POWERHOUSE,CA-ANF-2297,30274,6/8/2013,1
63.175,-141.961,,Point,6/9/2013,BITTER CREEK,AK-TAS-313137,2256,6/8/2013,1
46.521,-120.257,,Point,6/9/2013,DESMARAIS,WA-SPD-50090,10130,6/8/2013,1
32.889,-107.81,,Point,6/16/2013,SILVER,NM-GNF-000230,21800,6/15/2013,1
36.351,-105.028,,Point,6/16/2013,WHITES PEAK,NM-N2S-080,1167,6/15/2013,1
35.893,-106.62,,Point,6/16/2013,THOMPSON RIDGE,NM-N6S-000230,24032,6/15/2013,1
35.716,-105.681,,Point,6/16/2013,TRES LAGUNAS,NM-N4S-000070,10219,6/15/2013,1
35.911,-105.728,,Point,6/16/2013,JAROSO,NM-SNF-000169,3543,6/15/2013,1
39.013,-104.75,,Point,6/16/2013,BLACK FOREST,CO-EPX-000330,15500,6/15/2013,1
39.689,-107.735,,Point,6/16/2013,WARD GULCH,CO-GWD-122,682,6/15/2013,1
37.463,-106.944,,Point,6/16/2013,WEST FORK COMPLEX,CO-SJF-000232,510,6/15/2013,1
40.576,-109.026,,Point,6/16/2013,WILD-HACKING COMPLEX,CO-DSP-085,369,6/15/2013,1
40.323,-105.788,,Point,6/16/2013,BIG MEADOW,CO-RMP-217,496,6/15/2013,1
38.454,-105.35,,Point,6/16/2013,ROYAL GORGE,CO-RGD-000328,3218,6/15/2013,1
38.367,-109.303,,Point,6/16/2013,LACKEY FAN,UT-MLF-3082,915,6/15/2013,1
37.778,-109.804,,Point,6/16/2013,DARK CANYON,UT-MLF-3092,189,6/15/2013,1
39.567,-110.077,,Point,6/16/2013,ROCKCREEK,UT-SES-3079,180,6/15/2013,1
43.541,-116.094,,Point,6/16/2013,HAMMER,ID-BOD-000260,307,6/15/2013,1
34.003,-116.825,,Point,6/16/2013,HATHAWAY,CA-BDF-8526,3816,6/15/2013,1
61.455,-155.691,,Point,6/16/2013,LIME HILLS ,AK-SWS-304144,12260,6/16/2013,1
39.768,-122.701,,Point,6/16/2013,DAVES,CA-MNF-000834,226,6/16/2013,1
43.329,-117.966,,Point,6/16/2013,CROWLEY CREEK,OR-VAD-000018,12935,6/15/2013,1
43.286,-117.983,,Point,6/16/2013,STOCKADE,OR-VAD-000019,6613,6/15/2013,1
33.399,-109.896,,Point,6/23/2013,CREEK,AZ-SCA-0072,4675,6/22/2013,1
34.595,-112.596,,Point,6/23/2013,DOCE,AZ-PNF-130497,6767,6/22/2013,1
33.817,-109.817,,Point,6/23/2013,ROCK CREEK,AZ-FTA-000067,750,6/22/2013,1
37.463,-106.944,,Point,6/23/2013,WEST FORK COMPLEX,CO-SJF-000232,66200,6/22/2013,1
37.459,-104.904,,Point,6/23/2013,EAST PEAK,CO-HUX-000444,11365,6/22/2013,1
